x1=0.15000000000000002 v1=0 x2=0.25 v2=0
x1=0.12812484822354953 v1=0.08873499678893336 x2=0.24706377868854662 v2=-0.3565909180309342
x1=0.12821312097427223 v1=0.08780756228101674 x2=0.24670625118866638 v2=-0.35845812298727675
x1=0.1283004396181965 v1=0.08682681499511596 x2=0.2463468787570717 v2=-0.3602807507111793
x1=0.1283867508474855 v1=0.08579276659039728 x2=0.2459857060121276 v2=-0.36205871968117287
x1=0.1284720013735227 v1=0.08470544384776078 x2=0.24562277764882387 v2=-0.3637919581703994
x1=0.1285561379420351 v1=0.08356488867214659 x2=0.24525813842897853 v2=-0.3654804042503502
x1=0.12863910734821665 v1=0.08237115809083655 x2=0.2448918331714388 v2=-0.36712400579211224
x1=0.12872085645184794 v1=0.08112432424775169 x2=0.24452390674228205 v2=-0.36872272046512217
x1=0.12880133219240833 v1=0.07982447439374661 x2=0.24415440404501917 v2=-0.37027651573342985
x1=0.12888048160417614 v1=0.07847171087290275 x2=0.2437833700108031 v2=-0.37178536884947194
x1=0.12895825183131346 v1=0.07706615110482405 x2=0.24341084958864462 v2=-0.3732492668453587
x1=0.12903459014293092 v1=0.07560792756293917 x2=0.2430368877356382 v2=-0.37466820652167593
x1=0.129109443948129 v1=0.07409718774881556 x2=0.24266152940720034 v2=-0.3760421944338062
x1=0.12918276081101157 v1=0.07253409416249186 x2=0.24228481954732278 v2=-0.37737124687577334
x1=0.12925448846566778 v1=0.07091882426883599 x2=0.24190680307884302 v2=-0.3786553898616146
x1=0.12932457483111834 v1=0.06925157045993739 x2=0.24152752489373477 v2=-0.37989465910428666
x1=0.1293929680262222 v1=0.06753254001354306 x2=0.24114702984342082 v2=-0.3810890999921107
x1=0.1294596163845397 v1=0.06576195504754762 x2=0.24076536272911053 v2=-0.3822387675627639
x1=0.1295244684691483 v1=0.06394005247054936 x2=0.2403825682921646 v2=-0.3833437264748244
x1=0.12958747308740678 v1=0.06206708392848468 x2=0.23999869120448958 v2=-0.38440405097687763
x1=0.12964857930566417 v1=0.06014331574735447 x2=0.2396137760589645 v2=-0.3854198248741932
x1=0.12970773646390954 v1=0.05816902887205739 x2=0.2392278673599018 v2=-0.3863911414929806
x1=0.12976489419035858 v1=0.0561445188013454 x2=0.23884100951354562 v2=-0.3873181036422346
x1=0.12982000241597325 v1=0.05407009551891853 x2=0.238453246818609 v2=-0.3882008235731805
x1=0.1298730113889106 v1=0.05194608342067643 x2=0.23806462345685314 v2=-0.3890394229363296
x1=0.12992387168889696 v1=0.04977282123814543 x2=0.23767518348371078 v2=-0.3898340327361585
x1=0.1299725342415235 v1=0.04755066195810098 x2=0.23728497081895583 v2=-0.39058479328342255
x1=0.13001895033245975 v1=0.04527997273840604 x2=0.23689402923742214 v2=-0.3912918541451175
x1=0.13006307162158093 v1=0.04296113482008718 x2=0.23650240235977338 v2=-0.3919553740921033
x1=0.13010485015700546 v1=0.040594543435671156 x2=0.23611013364332636 v2=-0.3925755210444032
x1=0.13014423838903913 v1=0.03818060771380561 x2=0.2357172663729304 v2=-0.39315247201419407
x1=0.13018118918402177 v1=0.035719750580188475 x2=0.23532384365190465 v2=-0.3936864130465024
x1=0.13021565583807324 v1=0.03321240865483187 x2=0.23492990839303607 v2=-0.3941775391576229
x1=0.1302475920907348 v1=0.03065903214568697 x2=0.23453550330963996 v2=-0.3946260542712753
x1=0.13027695213850224 v1=0.028060084738657395 x2=0.23414067090668542 v2=-0.3950321711525177
x1=0.13030369064824726 v1=0.025416043484029666 x2=0.23374545347198825 v2=-0.39539611133943353
x1=0.13032776277052355 v1=0.022727398679350124 x2=0.23334989306747297 v2=-0.39571810507261024
x1=0.13034912415275396 v1=0.019994653748778686 x2=0.2329540315205067 v2=-0.3959983912224295
x1=0.1303677309522952 v1=0.017218325118950724 x2=0.23255791041530668 v2=-0.3962372172141879
x1=0.1303835398493768 v1=0.014398942091379296 x2=0.2321615710844238 v2=-0.39643483895106807
x1=0.13039650805991065 v1=0.011537046711430795 x2=0.23176505460030428 v2=-0.39659152073498133
x1=0.13040659334816784 v1=0.008633193633908092 x2=0.23136840176693138 v2=-0.3967075351853026
x1=0.13041375403931948 v1=0.005687949985276023 x2=0.2309716531115497 v2=-0.3967831631555198
x1=0.13041794903183795 v1=0.0027018952225650425 x2=0.23057484887647364 v2=-0.3968186936478194
x1=0.13041913780975553 v1=-0.00032437901101032337 x2=0.23017802901098225 v2=-0.3968144237256315
x1=0.13041728045477693 v1=-0.0033902690336807075 x2=0.22978123316330284 v2=-0.39677065842415754
x1=0.13041233765824267 v1=-0.006495159275960404 x2=0.2293845006726848 v2=-0.3966877106589043
x1=0.13040427073293998 v1=-0.009638422434655982 x2=0.22898787056156583 v2=-0.39656590113224915
x1=0.13039304162475807 v1=-0.012819419630004951 x2=0.22859138152783293 v2=-0.3964055582380609
x1=0.13037861292418487 v1=-0.016037500565903563 x2=0.2281950719371793 v2=-0.3962070179644018
x1=0.13036094787764188 v1=-0.01929200369318215 x2=0.22779897981555977 v2=-0.3959706237943368
x1=0.13034001039865425 v1=-0.022582256375885436 x2=0.22740314284174623 v2=-0.39569672660487637
x1=0.1303157650788532 v1=-0.02590757506051465 x2=0.22700759833998507 v2=-0.39538568456407946
x1=0.1302881771988076 v1=-0.0292672654481873 x2=0.22661238327275843 v2=-0.39503786302634447
x1=0.130257212738682 v1=-0.03266062266966985 x2=0.2262175342336511 v2=-0.39465363442591567
x1=0.1302228383887183 v1=-0.03608693146323773 x2=0.22582308744032464 v2=-0.3942333781686336
x1=0.13018502155953807 v1=-0.03954546635531636 x2=0.2254290787276008 v2=-0.39377748052195793
x1=0.13014373039226285 v1=-0.04303549184385617 x2=0.22503554354065564 v2=-0.39328633450329237
x1=0.13009893376844978 v1=-0.04655626258439379 x2=0.22464251692832624 v2=-0.3927603397666408
x1=0.13005060131983984 v1=-0.05010702357875109 x2=0.22425003353653147 v2=-0.39219990248762526
x1=0.12999870343791603 v1=-0.05368701036632273 x2=0.22385812760180868 v2=-0.39160543524689556
x1=0.12994321128326908 v1=-0.05729544921790254 x2=0.22346683294496766 v2=-0.3909773569119622
x1=0.12988409679476806 v1=-0.06093155733199814 x2=0.22307618296486362 v2=-0.39031609251748356
x1=0.1298213326985334 v1=-0.06459454303358271 x2=0.22268621063229055 v2=-0.3896220731440386
x1=0.12975489251671007 v1=-0.068283605975232 x2=0.22229694848399667 v2=-0.3888957357954185
x1=0.12968475057603826 v1=-0.07199793734059434 x2=0.2219084286168232 v2=-0.38813752327446793
x1=0.1296108820162197 v1=-0.0757367200501404 x2=0.22152068268196806 v2=-0.38734788405751086
x1=0.12953326279807695 v1=-0.07949912896913922 x2=0.22113374187937584 v2=-0.38652727216739224
x1=0.12945186971150358 v1=-0.08328433111780627 x2=0.22074763695225538 v2=-0.3856761470451705
x1=0.12936668038320334 v1=-0.08709148588356865 x2=0.2203623981817263 v2=-0.38479497342049424
x1=0.12927767328421588 v1=-0.09091974523539219 x2=0.2199780553815958 v2=-0.3838842211806973
x1=0.12918482773722706 v1=-0.09476825394011454 x2=0.21959463789326708 v2=-0.3829443652386475
x1=0.1290881239236622 v1=-0.09863614978072771 x2=0.21921217458078043 v2=-0.38197588539938293
x1=0.12898754289055986 v1=-0.1025225637765534 x2=0.21883069382598822 v2=-0.38097926622557216
x1=0.12888306655722467 v1=-0.10642662040525332 x2=0.21845022352386514 v2=-0.37995499690183315
x1=0.12877467772165715 v1=-0.11034743782661695 x2=0.21807079107795463 v2=-0.3789035710979471
x1=0.128662360066759 v1=-0.1142841281080681 x2=0.2176924233959525 v2=-0.3778254868310032
x1=0.1285460981663119 v1=-0.11823579745183159 x2=0.21731514688542908 v2=-0.37672124632651094
x1=0.1284258774907285 v1=-0.12220154642370072 x2=0.2169389874496908 v2=-0.3755913558785162
x1=0.12830168441257375 v1=-0.12618047018334577 x2=0.21656397048378193 v2=-0.3744363257087587
x1=0.12817350621185516 v1=-0.13017165871610364 x2=0.2161901208706277 v2=-0.37325666982490724
x1=0.12804133108108076 v1=-0.13417419706618788 x2=0.2158174629773198 v2=-0.37205290587791134
x1=0.1279051481300829 v1=-0.13818716557125849 x2=0.21544602065154475 v2=-0.3708255550185051
x1=0.12776494739060698 v1=-0.14220964009829004 x2=0.21507581721815622 v2=-0.3695751417529032
x1=0.12762071982066361 v1=-0.14624069228067685 x2=0.2147068754758921 v2=-0.36830219379772544
x1=0.1274724573086432 v1=-0.1502793897565129 x2=0.21433921769423692 v2=-0.36700724193418943
x1=0.1273201526771916 v1=-0.15432479640798477 x2=0.21397286561043052 v2=-0.36569081986160856
x1=0.12716379968684582 v1=-0.15837597260181474 x2=0.2136078404266235 v2=-0.3643534640502353
x1=0.12700339303942887 v1=-0.16243197543069152 x2=0.21324416280718017 v2=-0.3629957135934872
x1=0.12683892838120261 v1=-0.16649185895562527 x2=0.21288185287612946 v2=-0.3616181100595961
x1=0.12667040230577797 v1=-0.17055467444916408 x2=0.21252093021476462 v2=-0.3602211973427182
x1=0.12649781235678134 v1=-0.1746194706394081 x2=0.2121614138593919 v2=-0.3588055215135451
x1=0.12632115703027674 v1=-0.17868529395475752 x2=0.21180332229922905 v2=-0.3573716306694552
x1=0.12614043577694287 v1=-0.18275118876933077 x2=0.21144667347445353 v2=-0.3559200747842443
x1=0.12595564900400436 v1=-0.18681619764898877 x2=0.2110914847744016 v2=-0.35445140555747595
x1=0.1257667980769168 v1=-0.1908793615979008 x2=0.21073777303591795 v2=-0.35296617626349014
x1=0.1255738853208049 v1=-0.1949397203055878 x2=0.2103855545418566 v2=-0.3514649416001113
x1=0.12537691402165352 v1=-0.19899631239437843 x2=0.2100348450197331 v2=-0.34994825753709446
x1=0.12517588842725086 v1=-0.2030481756672135 x2=0.20968565964052857 v2=-0.34841668116434993
x1=0.1249708137478839 v1=-0.20709434735573368 x2=0.20933801301764546 v2=-0.34687077053998666
x1=0.1247616961567855 v1=-0.211133864368586 x2=0.2089919192060154 v2=-0.3453110845382137
x1=0.12454854279033326 v1=-0.21516576353988412 x2=0.2086473917013592 v2=-0.34373818269714057
x1=0.12433136174799961 v1=-0.21918908187775754 x2=0.2083044434395991 v2=-0.342152625066516
x1=0.12411016209205367 v1=-0.22320285681292473 x2=0.20796308679642325 v2=-0.3405549720554452
x1=0.12388495384701428 v1=-0.22720612644722532 x2=0.20762333358700244 v2=-0.33894578428012634
x1=0.12365574799885473 v1=-0.2311979298020464 x2=0.20728519506585913 v2=-0.3373256224116452
x1=0.123422556493959 v1=-0.235177307066578 x2=0.2069486819268887 v2=-0.3356950470238694
x1=0.12318539223782997 v1=-0.2391432998458329 x2=0.20661380430353254 v2=-0.3340546184414808
x1=0.12294426909354968 v1=-0.24309495140836598 x2=0.20628057176910317 v2=-0.3324048965881878
x1=0.1226992018799921 v1=-0.2470313069336283 x2=0.20594899333726105 v2=-0.33074644083515503
x1=0.12245020636978875 v1=-0.25095141375889135 x2=0.20561907746264269 v2=-0.32907980984969326
x1=0.12219729928704758 v1=-0.25485432162567706 x2=0.20529083204164011 v2=-0.3274055614442466
x1=0.1219404983048258 v1=-0.25873908292562875 x2=0.20496426441333102 v2=-0.32572425242571856
x1=0.12167982204235706 v1=-0.2626047529457594 x2=0.20463938136055948 v2=-0.3240364384451758
x1=0.12141529006203373 v1=-0.26645039011301247 x2=0.20431618911116672 v2=-0.32234267384796916
x1=0.12114692286614508 v1=-0.27027505623807185 x2=0.2039946933393716 v2=-0.3206435115243113
x1=0.12087474189337186 v1=-0.274077816758357 x2=0.20367489916730014 v2=-0.31893950276035077
x1=0.12059876951503858 v1=-0.2778577409801398 x2=0.20335681116666393 v2=-0.3172311970897809
x1=0.1203190290311239 v1=-0.28161390231971983 x2=0.20304043336058641 v2=-0.3155191421460232
x1=0.12003554466603053 v1=-0.2853453785435948 x2=0.20272576922557672 v2=-0.3138038835150233
x1=0.11974834156411533 v1=-0.28905125200756415 x2=0.2024128216936506 v2=-0.3120859645886992
x1=0.11945744578498099 v1=-0.29273060989470207 x2=0.20210159315459728 v2=-0.31036592641907934
x1=0.11916288429853027 v1=-0.2963825444521387 x2=0.20179208545839197 v2=-0.30864430757316946
x1=0.11886468497978409 v1=-0.3000061532265874 x2=0.20148429991775307 v2=-0.3069216439885859
x1=0.11856287660346473 v1=-0.3036005392985564 x2=0.20117823731084344 v2=-0.3051984688299938
x1=0.11825748883834561 v1=-0.30716481151518304 x2=0.2008738978841146 v2=-0.3034753123463873
x1=0.11794855224136874 v1=-0.31069808472163124 x2=0.2005712813552935 v2=-0.3017527017292499
x1=0.11763609825153175 v1=-0.31419947999098985 x2=0.20027038691651042 v2=-0.3000311609716314
x1=0.1173201591835456 v1=-0.31766812485261325 x2=0.19997121323756742 v2=-0.2983112107281794
x1=0.11700076822126493 v1=-0.3211031535188435 x2=0.1996737584693463 v2=-0.2965933681761612
x1=0.11667795941089236 v1=-0.32450370711005533 x2=0.19937802024735493 v2=-0.2948781468775133
x1=0.11635176765395873 v1=-0.3278689338779649 x2=0.19908399569541113 v2=-0.29316605664195394
x1=0.11602222870008089 v1=-0.3311979894271439 x2=0.19879168142946277 v2=-0.29145760339119575
x1=0.11568937913949884 v1=-0.33449003693468116 x2=0.1985010735615431 v2=-0.28975328902429276
x1=0.11535325639539425 v1=-0.3377442473679341 x2=0.19821216770386024 v2=-0.28805361128415835
x1=0.11501389871599217 v1=-0.3409597997003136 x2=0.19792495897301948 v2=-0.2863590636252883
x1=0.11467134516644793 v1=-0.34413588112504484 x2=0.19763944199437727 v2=-0.2846701350827241
x1=0.11432563562052138 v1=-0.34727168726684954 x2=0.19735561090652554 v2=-0.28298731014229084
x1=0.11397681075204043 v1=-0.35036642239149296 x2=0.1970734593659052 v2=-0.28131106861214333
x1=0.11362491202615624 v1=-0.3534192996131416 x2=0.19679298055154745 v2=-0.279641885495655
x1=0.11326998169039208 v1=-0.3564295410994773 x2=0.1965141671699414 v2=-0.27798023086568174
x1=0.11291206276548826 v1=-0.3593963782745135 x2=0.1962370114600269 v2=-0.27632656974023484
x1=0.11255119903604541 v1=-0.3623190520190614 x2=0.1959615051983107 v2=-0.2746813619595947
x1=0.11218743504096847 v1=-0.365196812868793 x2=0.19568763970410513 v2=-0.2730450620648979
x1=0.1118208160637139 v1=-0.3680289212098494 x2=0.1954154058448871 v2=-0.27141811917822983
x1=0.11145138812234248 v1=-0.3708146474719431 x2=0.1951447940417764 v2=-0.2698009768842534
x1=0.11107919795938029 v1=-0.37355327231890384 x2=0.19487579427513163 v2=-0.26819407311340576
x1=0.11070429303149044 v1=-0.37624408683661814 x2=0.19460839609026206 v2=-0.266597840026693
x1=0.11032672149895824 v1=-0.37888639271831326 x2=0.19434258860325385 v2=-0.2650127039021135
x1=0.10994653221499233 v1=-0.381479502447137 x2=0.19407836050690908 v2=-0.2634390850227392
x1=0.1095637747148447 v1=-0.384022739475986 x2=0.19381570007679588 v2=-0.2618773975664845
x1=0.10917849920475226 v1=-0.38651543840453445 x2=0.19355459517740792 v2=-0.2603280494975913
x1=0.10879075655070274 v1=-0.3889569451534186 x2=0.19329503326843142 v2=-0.25879144245985924
x1=0.1084005982670279 v1=-0.3913466171355295 x2=0.1930370014111182 v2=-0.25726797167164805
x1=0.10800807650482695 v1=-0.3936838234243703 x2=0.19278048627476282 v2=-0.2557580258226804
x1=0.107613244040223 v1=-0.3959679449194342 x2=0.19252547414328186 v2=-0.25426198697267205
x1=0.10721615426245572 v1=-0.3981983745085588 x2=0.1922719509218938 v2=-0.2527802304518154
x1=0.10681686116181312 v1=-0.40037451722721495 x2=0.19201990214389744 v2=-0.25131312476314305
x1=0.10641541931740567 v1=-0.4024957904146887 x2=0.19176931297754693 v2=-0.2498610314867965
x1=0.10601188388478573 v1=-0.4045616238671145 x2=0.19152016823302162 v2=-0.2484243051862252
x1=0.10560631058341559 v1=-0.4065714599873203 x2=0.19127245236948878 v2=-0.24700329331634055
x1=0.1051987556839872 v1=-0.4085247539314456 x2=0.1910261495022571 v2=-0.24559833613364845
x1=0.10478927599559708 v1=-0.4104209737522926 x2=0.1907812434100191 v2=-0.24420976660838456
x1=0.10437792885277927 v1=-0.41225960053937455 x2=0.19053771754218032 v2=-0.2428379103386746
x1=0.1039647721024002 v1=-0.4140401285556239 x2=0.19029555502627357 v2=-0.2414830854667424
x1=0.10354986409041826 v1=-0.41576206537072397 x2=0.1900547386754555 v2=-0.24014560259718767
x1=0.10313326364851194 v1=-0.4174249319910301 x2=0.1898152509960843 v2=-0.23882576471735445
x1=0.10271503008057967 v1=-0.4190282629860455 x2=0.18957707419537567 v2=-0.23752386711981158
x1=0.10229522314911492 v1=-0.4205716066114192 x2=0.18934019018913545 v2=-0.23624019732696486
x1=0.10187390306146014 v1=-0.42205452492843315 x2=0.18910458060956634 v2=-0.2349750350178209
x1=0.1014511304559429 v1=-0.4234765939199482 x2=0.18887022681314702 v2=-0.23372865195692172
x1=0.10102696638789783 v1=-0.4248374036027774 x2=0.18863710988858107 v2=-0.23250131192546836
x1=0.10060147231557817 v1=-0.42613655813645795 x2=0.18840521066481367 v2=-0.23129327065465197
x1=0.10017471008596011 v1=-0.4273736759283929 x2=0.18817450971911395 v2=-0.23010477576120916
x1=0.09974674192044404 v1=-0.4285483897353353 x2=0.18794498738522064 v2=-0.22893606668521876
x1=0.09931763040045599 v1=-0.42966034676118764 x2=0.18771662376154868 v2=-0.22778737463015603
x1=0.09888743845295325 v1=-0.43070920875109164 x2=0.18748939871945483 v2=-0.22665892250521996
x1=0.0984562293358377 v1=-0.4316946520817831 x2=0.18726329191155963 v2=-0.22555092486994865
x1=0.09802406662328061 v1=-0.43261636784818835 x2=0.1870382827801237 v2=-0.22446358788113713
x1=0.0975910141909629 v1=-0.43347406194623966 x2=0.1868143505654759 v2=-0.22339710924207132
x1=0.0971571362012343 v1=-0.4342674551518874 x2=0.18659147431449127 v2=-0.22235167815409157
x1=0.09672249708819551 v1=-0.43499628319628875 x2=0.1863696328891159 v2=-0.22132747527049793
x1=0.0962871615427071 v1=-0.4356602968371528 x2=0.18614880497493702 v2=-0.22032467265280947
x1=0.09585119449732891 v1=-0.4362592619262236 x2=0.18592896908979556 v2=-0.2193434337293888
x1=0.09541466111119402 v1=-0.436792959472883 x2=0.18571010359243875 v2=-0.2183839132564423
x1=0.09497762675482098 v1=-0.4372611857038568 x2=0.18549218669121084 v2=-0.21744625728140649
x1=0.09454015699486829 v1=-0.43766375211900876 x2=0.18527519645277893 v2=-0.2165306031087298
x1=0.0941023175788351 v1=-0.4380004855432071 x2=0.1850591108108919 v2=-0.21563707926805836
x1=0.093664174419712 v1=-0.43827122817425024 x2=0.18484390757517016 v2=-0.21476580548483443
x1=0.09322579358058584 v1=-0.43847583762683934 x2=0.18462956443992323 v2=-0.21391689265331437
x1=0.09278724125920255 v1=-0.4386141869725855 x2=0.1844160589929934 v2=-0.21309044281201384
x1=0.09234858377249196 v1=-0.4386861647760413 x2=0.18420336872462253 v2=-0.2122865491215857
x1=0.09190988754105855 v1=-0.43869167512674734 x2=0.18399147103633987 v2=-0.21150529584513678
x1=0.09147121907364228 v1=-0.43863063766728505 x2=0.1837803432498683 v2=-0.21074675833098822
x1=0.09103264495155312 v1=-0.43850298761732803 x2=0.18356996261604658 v2=-0.21001100299788383
x1=0.0905942318130838 v1=-0.43830867579368626 x2=0.18336030632376515 v2=-0.20929808732265012
x1=0.09015604633790432 v1=-0.43804766862633726 x2=0.1831513515089131 v2=-0.20860805983031097
x1=0.08971815523144254 v1=-0.43771994817043974 x2=0.18294307526333375 v2=-0.2079409600866594
x1=0.08928062520925475 v1=-0.4373255121143271 x2=0.1827354546437864 v2=-0.20729681869328828
x1=0.08884352298139025 v1=-0.43686437378347787 x2=0.18252846668091194 v2=-0.2066756572850808
x1=0.08840691523675395 v1=-0.43633656214046274 x2=0.18232208838819958 v2=-0.20607748853016147
x1=0.08797086862747108 v1=-0.43574212178086685 x2=0.18211629677095253 v2=-0.20550231613230716
x1=0.08753544975325794 v1=-0.43508111292518964 x2=0.18191106883524996 v2=-0.2049501348358176
x1=0.08710072514580282 v1=-0.43435361140672335 x2=0.1817063815969029 v2=-0.2044209304328436
x1=0.08666676125316096 v1=-0.4335597086554133 x2=0.18150221209040154 v2=-0.20391467977317096
x1=0.08623362442416779 v1=-0.4326995116777046 x2=0.18129853737785165 v2=-0.20343135077645735
x1=0.08580138089287422 v1=-0.4317731430323795 x2=0.18109533455789728 v2=-0.20297090244691854
x1=0.08537009676300807 v1=-0.43078074080239254 x2=0.18089258077462783 v2=-0.20253328489046
x1=0.08493983799246581 v1=-0.42972245856270985 x2=0.18069025322646665 v2=-0.20211843933424922
x1=0.08451067037783831 v1=-0.4285984653441616 x2=0.1804883291750388 v2=-0.20172629814872328
x1=0.08408265953897481 v1=-0.4274089455933165 x2=0.1802867859540156 v2=-0.20135678487202546
x1=0.08365587090358893 v1=-0.4261540991283884 x2=0.18008560097793366 v2=-0.20100981423686476
x1=0.08323036969191083 v1=-0.4248341410911874 x2=0.17988475175098576 v2=-0.20068529219979048
x1=0.08280622090138937 v1=-0.42344930189512664 x2=0.17968421587578107 v2=-0.20038311597287425
x1=0.08238348929144815 v1=-0.4219998271692993 x2=0.17948397106207287 v2=-0.2001031740577909
x1=0.08196223936829955 v1=-0.4204859776986393 x2=0.17928399513545068 v2=-0.19984534628228884
x1=0.0815425353698205 v1=-0.4189080293601823 x2=0.1790842660459948 v2=-0.19960950383904036
x1=0.08112444125049396 v1=-0.41726627305544195 x2=0.17888476187689098 v2=-0.19939550932686112
x1=0.08070802066641986 v1=-0.41556101463892114 x2=0.17868546085300238 v2=-0.199203216794288
x1=0.08029333696039959 v1=-0.41379257484277443 x2=0.17848634134939712 v2=-0.19903247178550343
x1=0.07988045314709769 v1=-0.41196128919764274 x2=0.17828738189982848 v2=-0.19888311138859396
x1=0.07946943189828456 v1=-0.4100675079496805 x2=0.1780885612051658 v2=-0.1987549642861302
x1=0.07906033552816416 v1=-0.4081115959737964 x2=0.17788985814177366 v2=-0.1986478508080545
x1=0.07865322597879018 v1=-0.40609393268313076 x2=0.1776912517698369 v2=-0.1985615829868621
x1=0.07824816480557475 v1=-0.4040149119347927 x2=0.1774927213416295 v2=-0.19849596461506136
x1=0.07784521316289322 v1=-0.4018749419318819 x2=0.1772942463097247 v2=-0.19845079130489726
x1=0.07744443178978876 v1=-0.3996744451218197 x2=0.17709580633514443 v2=-0.19842585055032258
x1=0.07704588099578043 v1=-0.3974138580910174 x2=0.17689738129544547 v2=-0.1984209217912
x1=0.07664962064677852 v1=-0.3950936314559073 x2=0.17669895129274044 v2=-0.1984357764797181
x1=0.07625571015111053 v1=-0.3927142297503661 x2=0.17650049666165127 v2=-0.19847017814900345
x1=0.07586420844566157 v1=-0.39027613130955957 x2=0.1763019979771929 v2=-0.1985238824839105
x1=0.07547517398213269 v1=-0.3877798281502388 x2=0.1761034360625851 v2=-0.19859663739397063
x1=0.07508866471342072 v1=-0.3852258258475185 x2=0.17590479199699047 v2=-0.19868818308848038
x1=0.07470473808012303 v1=-0.3826146434081705 x2=0.1757060471231759 v2=-0.19879825215370958
x1=0.07432345099717064 v1=-0.3799468131404643 x2=0.17550718305509616 v2=-0.19892656963220814
x1=0.07394485984059342 v1=-0.37722288052058967 x2=0.17530818168539702 v2=-0.19907285310419084
x1=0.07356902043442033 v1=-0.37444340405569476 x2=0.17510902519283583 v2=-0.19923681277097824
x1=0.07319598803771848 v1=-0.37160895514357645 x2=0.17490969604961773 v2=-0.19941815154047152
x1=0.07282581733177403 v1=-0.36872011792905884 x2=0.1747101770286455 v2=-0.19961656511463857
x1=0.07245856240741837 v1=-0.3657774891570976 x2=0.17451045121068073 v2=-0.19983174207898807
x1=0.07209427675250293 v1=-0.362781678022648 x2=0.17431050199141462 v2=-0.2000633639940077
x1=0.07173301323952558 v1=-0.35973330601733594 x2=0.17411031308844638 v2=-0.20031110548854206
x1=0.071374824113412 v1=-0.3566330067729722 x2=0.17390986854816728 v2=-0.20057463435508574
x1=0.07101976097945514 v1=-0.35348142590195003 x2=0.17370915275254856 v2=-0.20085361164696602
x1=0.07066787479141572 v1=-0.3502792208345677 x2=0.17350815042583093 v2=-0.20114769177738936
x1=0.070319215839787 v1=-0.3470270606533191 x2=0.17330684664111448 v2=-0.20145652262032546
x1=0.06997383374022677 v1=-0.3437256259241947 x2=0.17310522682684656 v2=-0.20177974561320192
x1=0.06963177742215945 v1=-0.34037560852503684 x2=0.17290327677320616 v2=-0.20211699586138251
x1=0.06929309511755137 v1=-0.3369777114709947 x2=0.17270098263838282 v2=-0.20246790224440092
x1=0.06895783434986193 v1=-0.3335326487371238 x2=0.17249833095474867 v2=-0.20283208752392193
x1=0.06862604192317363 v1=-0.3300411450781762 x2=0.17229530863492143 v2=-0.20320916845340156
x1=0.0682977639115037 v1=-0.32650393584562887 x2=0.17209190297771698 v2=-0.20359875588941662
x1=0.06797304564830002 v1=-0.3229217668019971 x2=0.17188810167398988 v2=-0.20400045490463445
x1=0.06765193171612412 v1=-0.3192953939324821 x2=0.17168389281236002 v2=-0.20441386490239272
x1=0.06733446593652374 v1=-0.31562558325400125 x2=0.17147926488482385 v2=-0.20483857973285888
x1=0.06702069136009783 v1=-0.3119131106216509 x2=0.1712742067922488 v2=-0.20527418781073836
x1=0.06671065025675611 v1=-0.30815876153265215 x2=0.17106870784974923 v2=-0.20572027223450046
x1=0.06640438410617615 v1=-0.3043633309278309 x2=0.1708627577919422 v2=-0.2061764109070899
x1=0.06610193358846 v1=-0.3005276229906833 x2=0.17065634677808214 v2=-0.2066421766580926
x1=0.06580333857499308 v1=-0.2966524509440794 x2=0.17044946539707226 v2=-0.20711713736732248
x1=0.0655086381195074 v1=-0.29273863684465795 x2=0.170242104672352 v2=-0.20760085608979728
x1=0.06521787044935161 v1=-0.2887870113749656 x2=0.17003425606665876 v2=-0.20809289118206947
x1=0.06493107295697 v1=-0.2847984136333948 x2=0.16982591148666237 v2=-0.20859279642987943
x1=0.06464828219159255 v1=-0.2807736909219752 x2=0.1696170632874717 v2=-0.20910012117709642
x1=0.0643695338511384 v1=-0.2767136985320735 x2=0.16940770427701127 v2=-0.20961441045591356
x1=0.06409486277433449 v1=-0.27261929952805825 x2=0.16919782772026742 v2=-0.21013520511826195
x1=0.06382430293305158 v1=-0.268491364528985 x2=0.1689874273434022 v2=-0.21066204196840932
x1=0.0635578874248596 v1=-0.2643307714883594 x2=0.1687764973377342 v2=-0.21119445389670782
x1=0.06329564846580409 v1=-0.26013840547203526 x2=0.16856503236358514 v2=-0.21173197001445557
x1=0.06303761738340571 v1=-0.2559151584343058 x2=0.16835302755399092 v2=-0.21227411578983613
x1=0.06278382460988455 v1=-0.25166192899224565 x2=0.16814047851827632 v2=-0.21282041318489991
x1=0.06253429967561083 v1=-0.24737962219836324 x2=0.1679273813454921 v2=-0.21337038079355097
x1=0.06228907120278394 v1=-0.24306914931162238 x2=0.16771373260771372 v2=-0.21392353398050287
x1=0.062048166899341076 v1=-0.23873142756689256 x2=0.16749952936320067 v2=-0.2144793850211664
x1=0.06181161355309733 v1=-0.23436737994288828 x2=0.16728476915941537 v2=-0.2150374432424324
x1=0.06157943702611848 v1=-0.22997793492865773 x2=0.16706945003590087 v2=-0.21559721516431202
x1=0.061351662249328025 v1=-0.22556402628868163 x2=0.16685357052701658 v2=-0.21615820464239696
x1=0.06112831321734977 v1=-0.22112659282664351 x2=0.16663712966453095 v2=-0.2167199130111019
x1=0.06090941298358729 v1=-0.2166665781479328 x2=0.16642012698007091 v2=-0.2172818392276512
x1=0.060694983655541525 v1=-0.21218493042094272 x2=0.1662025625074265 v2=-0.2178434800167713
